Project Name,Author,Total Commits,Total PRs,Total Issues,Total Code Reviews,Total CI/CD Runs,Total Deployments,Total Contributors,Bug Fix Commit Count,Defect Density (Bugs per LOC),Failed Build/Test Rate,Lead Time for Changes (hours),Deployment Frequency,Code Churn per PR,Issue Re-opening Rate,CI/CD Success Rate,Avg PR Merge Time (hours),Avg Issue Resolution Time (hours)
guava,CodeMaster7000,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Cody Lerum,1,30,30,30,30,30,30,1729,247.0,0.0,4.311465608518518,1.7927113583377643,0.1935483870967742,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Colin Alworth,1,30,30,30,30,30,30,1729,-133.0,0.0,4.311465608518518,1.7927113583377643,-0.4516129032258064,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Colin Decker,114244,10140,10140,10140,10140,10140,30,584402,inf,0.0,4.311465608518518,1.7927113583377643,0.9409238404275624,55.77419354838709,0.053761730555113726,0.10254765650071576,0.12924419584209626
guava,David Guillen Fandos,169,390,390,390,390,390,30,22477,800.8935403907846,0.0,4.311465608518518,1.7927113583377643,0.38213399503722084,55.77419354838709,0.002067758867504374,0.003944140634642914,0.004970930609311395
guava,Dean de Bree,1,30,30,30,30,30,30,1729,12.26241134751773,0.0,4.311465608518518,1.7927113583377643,4.516129032258065,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Dmitry Marakasov,1,30,30,30,30,30,30,1729,-576.3333333333334,0.0,4.311465608518518,1.7927113583377643,-0.1290322580645161,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Dmitry Polyakovsky,4,60,60,60,60,60,30,3458,inf,0.0,4.311465608518518,1.7927113583377643,0.6612903225806451,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Dubrovsky Danil,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Eclixal,1,30,30,30,30,30,30,1729,69.16,0.0,4.311465608518518,1.7927113583377643,0.7741935483870968,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Edwin Hermans,1,30,30,30,30,30,30,1729,108.0625,0.0,4.311465608518518,1.7927113583377643,0.4838709677419355,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Elias Ojala,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Elliott Brossard,1,30,30,30,30,30,30,1729,11.450331125827814,0.0,4.311465608518518,1.7927113583377643,4.838709677419355,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Elliotte Rusty Harold,25,150,150,150,150,150,30,8645,1057.882,0.0,4.311465608518518,1.7927113583377643,0.4838709677419355,55.774193548387096,0.000795291872117067,0.0015169771671703516,0.0019118963881966905
guava,Filip Allberg,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Freddy Boucher,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Fridemn,100,300,300,300,300,300,30,17290,23.910379258916304,0.0,4.311465608518518,1.7927113583377643,11.903225806451612,55.774193548387096,0.001590583744234134,0.0030339543343407033,0.003823792776393381
guava,George Gastaldi,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,George Rautenbach,1,30,30,30,30,30,30,1729,24.7,0.0,4.311465608518518,1.7927113583377643,2.225806451612903,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Goktug Gokdogan,25,150,150,150,150,150,30,8645,inf,0.0,4.311465608518518,1.7927113583377643,-0.1225806451612903,55.774193548387096,0.000795291872117067,0.0015169771671703516,0.0019118963881966905
guava,Google Java Core Libraries,26896,4920,4920,4920,4920,4920,30,283556,587.4909158777056,0.0,4.311465608518518,1.7927113583377645,0.842840283241542,55.77419354838709,0.026085573405439797,0.04975685108318753,0.06271020153285145
guava,Gregory Kick,1156,1020,1020,1020,1020,1020,30,58786,inf,0.0,4.311465608518518,1.7927113583377643,2.889943074003795,55.774193548387096,0.0054079847303960555,0.01031544473675839,0.013000895439737495
guava,Gregory Schevchenko,1,30,30,30,30,30,30,1729,-1729.0,0.0,4.311465608518518,1.7927113583377643,-0.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Grzegorz Rożniecki,4,60,60,60,60,60,30,3458,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Guo Ci,1,30,30,30,30,30,30,1729,-576.3333333333334,0.0,4.311465608518518,1.7927113583377643,-0.1290322580645161,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Hadrien Kohl,1,30,30,30,30,30,30,1729,37.58695652173913,0.0,4.311465608518518,1.7927113583377643,1.4516129032258065,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Harry Moreno,1,30,30,30,30,30,30,1729,38.422222222222224,0.0,4.311465608518518,1.7927113583377643,1.4193548387096775,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Istvan Neuwirth,9,90,90,90,90,90,30,5187,39.96461245949984,0.0,4.311465608518518,1.7927113583377643,7.236559139784947,55.774193548387096,0.0004771751232702402,0.0009101863003022109,0.0011471378329180142
guava,JJJJerry,100,300,300,300,300,300,30,17290,696.636862745098,0.0,4.311465608518518,1.7927113583377643,0.2,55.774193548387096,0.001590583744234134,0.0030339543343407033,0.003823792776393381
guava,Jakob Braun,1,30,30,30,30,30,30,1729,576.3333333333334,0.0,4.311465608518518,1.7927113583377643,0.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jan Burkhardt,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jason Travis,1,30,30,30,30,30,30,1729,19.211111111111112,0.0,4.311465608518518,1.7927113583377643,2.870967741935484,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jendrik Johannes,16,120,120,120,120,120,30,6916,138.431096196868,0.0,4.311465608518518,1.7927113583377643,8.693548387096774,55.774193548387096,0.0006362334976936536,0.0012135817337362812,0.0015295171105573523
guava,Jesse Sandberg,1,30,30,30,30,30,30,1729,55.774193548387096,0.0,4.311465608518518,1.7927113583377643,0.967741935483871,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jiatong (Julius) Han,144,360,360,360,360,360,30,20748,531.4895123254737,0.0,4.311465608518518,1.7927113583377643,0.6048387096774195,55.774193548387096,0.0019087004930809608,0.0036407452012088438,0.004588551331672057
guava,Jing (Paggy) Nie,1,30,30,30,30,30,30,1729,11.526666666666667,0.0,4.311465608518518,1.7927113583377643,4.806451612903226,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Joachim Mathes,4,60,60,60,60,60,30,3458,41.958333333333336,0.0,4.311465608518518,1.7927113583377643,1.6774193548387097,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Joakim Skoog,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Joan Karadimov,1,30,30,30,30,30,30,1729,69.16,0.0,4.311465608518518,1.7927113583377643,0.7741935483870968,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jochen Schalanda,4,60,60,60,60,60,30,3458,972.5625,0.0,4.311465608518518,1.7927113583377643,0.1129032258064516,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Johannes H. Jensen,1,30,30,30,30,30,30,1729,4.870422535211268,0.0,4.311465608518518,1.7927113583377643,11.419354838709678,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jonathan Bluett-Duncan,144,360,360,360,360,360,30,20748,-175.38195496632997,0.0,4.311465608518518,1.7927113583377643,0.09408602150537637,55.774193548387096,0.0019087004930809608,0.0036407452012088438,0.004588551331672057
guava,Jonathan Okasinski,16,120,120,120,120,120,30,6916,1336.0454545454545,0.0,4.311465608518518,1.7927113583377643,0.08064516129032258,55.774193548387096,0.0006362334976936536,0.0012135817337362812,0.0015295171105573523
guava,Jonathon Sheffield,1,30,30,30,30,30,30,1729,-75.17391304347827,0.0,4.311465608518518,1.7927113583377643,-0.7741935483870968,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Jordan Cohen,4,60,60,60,60,60,30,3458,866.9490084985836,0.0,4.311465608518518,1.7927113583377643,5.67741935483871,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Joshua O'Madadhain,1,30,30,30,30,30,30,1729,inf,0.0,4.311465608518518,1.7927113583377643,-0.032258064516129,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Julien Almarcha,9,90,90,90,90,90,30,5187,1158.9311594202898,0.0,4.311465608518518,1.7927113583377643,0.978494623655914,55.774193548387096,0.0004771751232702402,0.0009101863003022109,0.0011471378329180142
guava,Justin Otherguy,25,150,150,150,150,150,30,8645,153.6605879692447,0.0,4.311465608518518,1.7927113583377643,1.6129032258064515,55.774193548387096,0.000795291872117067,0.0015169771671703516,0.0019118963881966905
guava,Justin T. Sampson,1,30,30,30,30,30,30,1729,-108.0625,0.0,4.311465608518518,1.7927113583377643,-0.5483870967741935,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Kampftoast,1,30,30,30,30,30,30,1729,82.33333333333333,0.0,4.311465608518518,1.7927113583377643,0.6451612903225806,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Kannan Ekanath,1,30,30,30,30,30,30,1729,101.70588235294116,0.0,4.311465608518518,1.7927113583377643,0.5161290322580645,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,KantLeung,1,30,30,30,30,30,30,1729,-247.0,0.0,4.311465608518518,1.7927113583377643,-0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Karthik Suresh,9,90,90,90,90,90,30,5187,151.1939393939394,0.0,4.311465608518518,1.7927113583377643,0.5376344086021505,55.774193548387096,0.0004771751232702402,0.0009101863003022109,0.0011471378329180142
guava,Kartikeya Goswami,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Kartoffelsup,1,30,30,30,30,30,30,1729,48.02777777777778,0.0,4.311465608518518,1.7927113583377643,1.1290322580645162,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Kevin Bourrillion,49,210,210,210,210,210,30,12103,202.58138886449458,0.0,4.311465608518518,1.7927113583377643,4.285714285714286,55.774193548387096,0.0011134086209638938,0.0021237680340384923,0.0026766549434753665
guava,Kevin2Law,7569,2610,2610,2610,2610,2610,30,150423,inf,0.0,4.311465608518518,1.7927113583377643,3.493140526510938,55.774193548387096,0.013838078574836965,0.026395402708764115,0.03326699715462241
guava,Konstantin Mikhailov,1,30,30,30,30,30,30,1729,101.70588235294116,0.0,4.311465608518518,1.7927113583377643,0.5161290322580645,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Koy,4,60,60,60,60,60,30,3458,41.21532702915682,0.0,4.311465608518518,1.7927113583377643,1.9193548387096775,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Kurt Alfred Kluever,182329,12810,12810,12810,12810,12810,30,738283,inf,0.0,4.311465608518518,1.7927113583377643,1.2418221651431594,55.7741935483871,0.06791792587879752,0.12954985007634803,0.16327595155199737
guava,Kwang Yul Seo,1,30,30,30,30,30,30,1729,inf,0.0,4.311465608518518,1.7927113583377643,-0.032258064516129,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Liam Miller-Cushon,169,390,390,390,390,390,30,22477,802.0642753325106,0.0,4.311465608518518,1.7927113583377643,5.8858560794044665,55.77419354838709,0.002067758867504374,0.003944140634642914,0.004970930609311395
guava,Limfjorden,4,60,60,60,60,60,30,3458,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Lorenz Nickel,1,30,30,30,30,30,30,1729,-115.26666666666668,0.0,4.311465608518518,1.7927113583377643,-0.5161290322580645,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Louis Wasserman,2500,1500,1500,1500,1500,1500,30,86450,inf,0.0,4.311465608518518,1.7927113583377645,49.17677419354839,55.774193548387096,0.00795291872117067,0.015169771671703516,0.019118963881966905
guava,Mahesh,1,30,30,30,30,30,30,1729,-192.11111111111111,0.0,4.311465608518518,1.7927113583377643,-0.3225806451612903,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Marcono1234,25,150,150,150,150,150,30,8645,133.39117647058825,0.0,4.311465608518518,1.7927113583377643,0.1870967741935484,55.774193548387096,0.000795291872117067,0.0015169771671703516,0.0019118963881966905
guava,Mark Theunissen,4,60,60,60,60,60,30,3458,223.75294117647059,0.0,4.311465608518518,1.7927113583377643,0.3225806451612903,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Martin Holst Swende,2401,1470,1470,1470,1470,1470,30,84721,150.47087805001584,0.0,4.311465608518518,1.7927113583377643,0.9203423304805792,55.774193548387096,0.0077938603467472565,0.014866376238269445,0.018736584604327568
guava,Martino Mensio,196,420,420,420,420,420,30,24206,inf,0.0,4.311465608518518,1.7927113583377643,0.49308755760368667,55.774193548387096,0.0022268172419277876,0.004247536068076985,0.005353309886950733
guava,Mathieu Duponchelle,4,60,60,60,60,60,30,3458,-4.333333333333336,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Matthias Bussonnier,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Michael Scott Cuthbert,441,630,630,630,630,630,30,36309,552.7466769351698,0.0,4.311465608518518,1.7927113583377643,-0.1075268817204301,55.774193548387096,0.0033402258628916813,0.006371304102115476,0.0080299648304261
guava,Michał Stankiewicz,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Midori,121,330,330,330,330,330,30,19019,inf,0.0,4.311465608518518,1.7927113583377645,-0.017595307917888544,55.774193548387096,0.0017496421186575474,0.0033373497677747733,0.0042061720540327195
guava,Milan Mimica,1,30,30,30,30,30,30,1729,101.70588235294116,0.0,4.311465608518518,1.7927113583377643,0.5161290322580645,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Mitchell Irvin,1,30,30,30,30,30,30,1729,345.8,0.0,4.311465608518518,1.7927113583377643,0.1290322580645161,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Mixpa,1,30,30,30,30,30,30,1729,-345.8,0.0,4.311465608518518,1.7927113583377643,-0.1935483870967742,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,MohandAndel,1,30,30,30,30,30,30,1729,-1729.0,0.0,4.311465608518518,1.7927113583377643,-0.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Molly Tian,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Moriadry,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Near Privman,1,30,30,30,30,30,30,1729,91.0,0.0,4.311465608518518,1.7927113583377643,0.5806451612903226,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Nhat Dinh,1,30,30,30,30,30,30,1729,69.16,0.0,4.311465608518518,1.7927113583377643,0.7741935483870968,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Nick Glorioso,4,60,60,60,60,60,30,3458,-768.4444444444445,0.0,4.311465608518518,1.7927113583377643,0.0967741935483871,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Nicolas Tessore,1,30,30,30,30,30,30,1729,115.26666666666668,0.0,4.311465608518518,1.7927113583377643,0.4516129032258064,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Oleksii Bondar,1,30,30,30,30,30,30,1729,-157.1818181818182,0.0,4.311465608518518,1.7927113583377643,-0.3870967741935484,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Paolo Fulgoni,4,60,60,60,60,60,30,3458,960.5555555555555,0.0,4.311465608518518,1.7927113583377643,0.1290322580645161,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Patrick Shriwise,1,30,30,30,30,30,30,1729,192.11111111111111,0.0,4.311465608518518,1.7927113583377643,0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Pengyu Nie,1,30,30,30,30,30,30,1729,192.11111111111111,0.0,4.311465608518518,1.7927113583377643,0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Pepper Lebeck-Jobe,1,30,30,30,30,30,30,1729,157.1818181818182,0.0,4.311465608518518,1.7927113583377643,0.3225806451612903,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Piotr Findeisen,16,120,120,120,120,120,30,6916,474.710953346856,0.0,4.311465608518518,1.7927113583377643,1.9838709677419355,55.774193548387096,0.0006362334976936536,0.0012135817337362812,0.0015295171105573523
guava,Pradipta Sarma,1,30,30,30,30,30,30,1729,-576.3333333333334,0.0,4.311465608518518,1.7927113583377643,-0.1290322580645161,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Robin Drost,1,30,30,30,30,30,30,1729,8.912371134020619,0.0,4.311465608518518,1.7927113583377643,6.225806451612903,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Rohit Potdukhe,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Romain Emery,1,30,30,30,30,30,30,1729,192.11111111111111,0.0,4.311465608518518,1.7927113583377643,0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Ron Shapiro,900,900,900,900,900,900,30,51870,inf,0.0,4.311465608518518,1.7927113583377643,0.3763440860215054,55.774193548387096,0.004771751232702402,0.009101863003022109,0.011471378329180142
guava,Ryan Skonnord,1,30,30,30,30,30,30,1729,86.45,0.0,4.311465608518518,1.7927113583377643,0.6129032258064516,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Sam Gammon,16,120,120,120,120,120,30,6916,445.6934229525693,0.0,4.311465608518518,1.7927113583377643,-0.282258064516129,55.774193548387096,0.0006362334976936536,0.0012135817337362812,0.0015295171105573523
guava,Sarschar,1,30,30,30,30,30,30,1729,-1729.0,0.0,4.311465608518518,1.7927113583377643,-0.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Sean C. Sullivan,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Sebastian Krzyszkowiak,1225,1050,1050,1050,1050,1050,30,60515,inf,0.0,4.311465608518518,1.7927113583377643,0.9096774193548386,55.774193548387096,0.005567043104819469,0.010618840170192462,0.013383274717376834
guava,SerSamgy,25,150,150,150,150,150,30,8645,7.072222222222223,0.0,4.311465608518518,1.7927113583377643,0.6903225806451614,55.774193548387096,0.000795291872117067,0.0015169771671703516,0.0019118963881966905
guava,Simon Liddicott,1,30,30,30,30,30,30,1729,75.17391304347827,0.0,4.311465608518518,1.7927113583377643,0.7096774193548387,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Stefan Wendhausen,729,810,810,810,810,810,30,46683,47.182511701728714,0.0,4.311465608518518,1.7927113583377643,3.3166069295101552,55.7741935483871,0.004294576109432162,0.008191676702719898,0.010324240496262129
guava,Stephan Schroevers,49,210,210,210,210,210,30,12103,224.15613275613276,0.0,4.311465608518518,1.7927113583377643,0.23963133640552994,55.774193548387096,0.0011134086209638938,0.0021237680340384923,0.0026766549434753665
guava,Steve Reinhardt,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,T. Tokusumi,9,90,90,90,90,90,30,5187,-511.41040843214756,0.0,4.311465608518518,1.7927113583377643,0.5698924731182796,55.774193548387096,0.0004771751232702402,0.0009101863003022109,0.0011471378329180142
guava,T45K,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tanghd,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tarun Samanta,1,30,30,30,30,30,30,1729,192.11111111111111,0.0,4.311465608518518,1.7927113583377643,0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Teubel György,1,30,30,30,30,30,30,1729,133.0,0.0,4.311465608518518,1.7927113583377643,0.3870967741935484,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Thilo-Alexander Ginkel,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tiago Grosso,1,30,30,30,30,30,30,1729,133.0,0.0,4.311465608518518,1.7927113583377643,0.3870967741935484,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tim van der Lippe,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tiramisu Mokka,4,60,60,60,60,60,30,3458,219.55555555555554,0.0,4.311465608518518,1.7927113583377643,0.2258064516129032,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Tobias Vollmer,36,180,180,180,180,180,30,10374,51.43099024756189,0.0,4.311465608518518,1.7927113583377643,1.3387096774193548,55.774193548387096,0.0009543502465404804,0.0018203726006044219,0.0022942756658360284
guava,Tom Uchida,1,30,30,30,30,30,30,1729,59.62068965517241,0.0,4.311465608518518,1.7927113583377643,0.9032258064516128,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Tommaso Marinelli (imec),9,90,90,90,90,90,30,5187,609.7240740740741,0.0,4.311465608518518,1.7927113583377643,0.7634408602150539,55.774193548387096,0.0004771751232702402,0.0009101863003022109,0.0011471378329180142
guava,Tyrone Xiong,1,30,30,30,30,30,30,1729,40.2093023255814,0.0,4.311465608518518,1.7927113583377643,1.3548387096774193,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Valentin Haenel,1,30,30,30,30,30,30,1729,192.11111111111111,0.0,4.311465608518518,1.7927113583377643,0.2580645161290322,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Vijay Kumar Adhikari,1,30,30,30,30,30,30,1729,inf,0.0,4.311465608518518,1.7927113583377643,-0.032258064516129,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Vincent Viallet,4,60,60,60,60,60,30,3458,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0003181167488468268,0.0006067908668681406,0.0007647585552786762
guava,Vladimir Pavljuchenkov,1,30,30,30,30,30,30,1729,82.33333333333333,0.0,4.311465608518518,1.7927113583377643,0.6451612903225806,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Vladislav Lisetskiy,16,120,120,120,120,120,30,6916,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0006362334976936536,0.0012135817337362812,0.0015295171105573523
guava,Vlastimil Dort,1,30,30,30,30,30,30,1729,26.6,0.0,4.311465608518518,1.7927113583377643,2.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Will Costello,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,William Collishaw,169,390,390,390,390,390,30,22477,1162.9809523809524,0.0,4.311465608518518,1.7927113583377643,0.11910669975186103,55.77419354838709,0.002067758867504374,0.003944140634642914,0.004970930609311395
guava,William Martin Stewart,1,30,30,30,30,30,30,1729,5.488888888888889,0.0,4.311465608518518,1.7927113583377643,10.129032258064516,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Wojciech Pietruszeski,1,30,30,30,30,30,30,1729,9.245989304812834,0.0,4.311465608518518,1.7927113583377643,6.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,XenoAmess,1,30,30,30,30,30,30,1729,31.43636363636364,0.0,4.311465608518518,1.7927113583377643,1.7419354838709675,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,Yu-Chen Lin,49,210,210,210,210,210,30,12103,742.815979359916,0.0,4.311465608518518,1.7927113583377643,2.12442396313364,55.774193548387096,0.0011134086209638938,0.0021237680340384923,0.0026766549434753665
guava,abarbare,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,abchaubey,1,30,30,30,30,30,30,1729,576.3333333333334,0.0,4.311465608518518,1.7927113583377643,0.064516129032258,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
guava,acaveroc,1,30,30,30,30,30,30,1729,1729.0,0.0,4.311465608518518,1.7927113583377643,0.0,55.774193548387096,0.0001590583744234134,0.0003033954334340703,0.0003823792776393381
