Project_Name,Author,Commit_Date,Message,Repo_Path,Code_Churn,Local_Commit_Time,Avg_Complexity,Project_Age_(Years),Total_Commits,Sentiment,Negative Commit Percentage
scrapy,Konstantin Lopuhin,2016-01-14 08:41:49+00:00,"py3 compat: encode delimiter, method and path in ScrapyHTTPPageGetter",https://github.com/scrapy/scrapy,5,2016-01-14 05:41:49-03:00,28.0,16.695414099931554,162,neutral,14.814814814814811
scrapy,Eugenio Lacuesta,2016-12-01 12:53:40+00:00,handle relative sitemap urls in robots.txt,https://github.com/scrapy/scrapy,12,2016-12-01 15:53:40+03:00,23.75,16.695414099931554,502,neutral,10.557768924302788
scrapy,Alex,2016-12-28 14:25:22+00:00,".devN release suffix must be preceded with a dot

https://packaging.python.org/distributing/#standards-compliance-for-interoperability",https://github.com/scrapy/scrapy,0,2016-12-28 14:25:22+00:00,0.0,16.695414099931554,34,neutral,5.88235294117647
scrapy,Aditya,2017-10-10 17:19:22+00:00,"Link ""Debugging in Python"" article to its new location

Reference: https://web.archive.org/web/20170203104051/http://www.ferg.org/papers/debugging_in_python.html",https://github.com/scrapy/scrapy,0,2017-10-10 11:49:22-05:30,0.0,16.695414099931554,72,neutral,6.944444444444445
scrapy,Vostretsov Nikita,2018-05-16 09:36:07+00:00,blacklist twisted version with regression,https://github.com/scrapy/scrapy,0,2018-05-16 09:36:07+00:00,0.0,16.695414099931554,72,neutral,6.944444444444445
scrapy,Adrián Chaves,2018-12-03 15:36:05+00:00,"Add a troubleshooting section to the installation instructions

Its initial content covers the workaround for #2473.",https://github.com/scrapy/scrapy,29,2018-12-03 14:36:05-01:00,0.0,16.695414099931554,585,neutral,13.675213675213676
scrapy,Victor Torres,2018-12-27 14:40:14+00:00,"add sitemap_filter attribute to SitemapSpider class

it makes it possible to filter sitemap urls by any available attribute

for example, you can filter urls with lastmod greater than a given datetime

it can be helpful when the url loc itself does not aggregate that information",https://github.com/scrapy/scrapy,32,2018-12-27 17:40:14+03:00,31.0,16.695414099931554,39,neutral,7.6923076923076925
scrapy,Maram Sumanth,2019-01-13 14:42:29+00:00,duplicate keys handled,https://github.com/scrapy/scrapy,23,2019-01-13 09:12:29-05:30,75.0,16.695414099931554,29,neutral,0.0
scrapy,Anubhav Patel,2019-03-06 06:38:09+00:00,docs for scrapy.logformatter,https://github.com/scrapy/scrapy,39,2019-03-06 01:08:09-05:30,0.0,16.695414099931554,31,neutral,6.451612903225806
scrapy,Andrey Rakhmatullin,2019-07-04 07:13:39+00:00,"Log cipher, certificate and temp key info on establishing an SSL connection.",https://github.com/scrapy/scrapy,66,2019-07-04 02:13:39-05:00,8.0,16.695414099931554,825,neutral,9.454545454545457
scrapy,OmarFarrag,2019-08-18 02:44:09+00:00,Add FTPFileStore,https://github.com/scrapy/scrapy,44,2019-08-18 00:44:09-02:00,81.0,16.695414099931554,21,neutral,14.285714285714285
scrapy,Andrey Rahmatullin,2019-10-16 12:03:38+00:00,"Merge pull request #4081 from bulatbulat48/documentation-botname

Fixed BOT_NAME documentation",https://github.com/scrapy/scrapy,-1,2019-10-16 07:03:38-05:00,0.0,16.695414099931554,218,neutral,9.174311926605505
scrapy,BroodingKangaroo,2020-04-15 20:38:27+00:00,fix #4250: add batch deliveries,https://github.com/scrapy/scrapy,27,2020-04-15 17:38:27-03:00,40.0,16.695414099931554,42,neutral,9.523809523809524
scrapy,Georgiy Zatserklianyi,2020-09-20 13:24:05+00:00,httpcompression stats added (#4797),https://github.com/scrapy/scrapy,2,2020-09-20 10:24:05-03:00,16.0,16.695414099931554,45,neutral,2.2222222222222223
scrapy,Laerte Pereira,2022-02-11 09:19:27+00:00,Remove Python 2 code from WrappedRequest,https://github.com/scrapy/scrapy,-5,2022-02-11 12:19:27+03:00,30.5,16.695414099931554,114,negative,21.929824561403507
scrapy,Josh Soref,2022-12-19 01:26:42+00:00,"spelling: accounting

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>",https://github.com/scrapy/scrapy,0,2022-12-19 06:26:42+05:00,0.0,16.695414099931554,27,neutral,0.0
scrapy,Jalil SA,2023-01-25 20:22:42+00:00,added isort.cfg,https://github.com/scrapy/scrapy,3,2023-01-26 02:22:42+06:00,0.0,16.695414099931554,41,neutral,4.878048780487805
FreeTube,Preston,2020-02-11 14:23:05+00:00,Initial commit,https://github.com/FreeTubeApp/FreeTube,779,2020-02-11 19:23:05+05:00,0.0,5.062286105407256,726,neutral,6.749311294765841
FreeTube,Cadence Ember,2020-03-24 14:32:54+00:00,Add timelog to gitignore,https://github.com/FreeTubeApp/FreeTube,1,2020-03-24 01:32:54-13:00,0.0,5.062286105407256,69,neutral,8.695652173913043
FreeTube,Luca,2020-08-11 15:28:43+00:00,"Basic URL splitting
Added:
Basic URL splitting - In Watch.js (290), the extraction implementation from
Omar's Invidious is implemented in JavaScript for the video storyboards",https://github.com/FreeTubeApp/FreeTube,127,2020-08-11 13:28:43-02:00,55.0,5.062286105407256,110,neutral,6.363636363636363
FreeTube,Hiers,2020-08-13 09:02:11+00:00,Added portuguese localisation.,https://github.com/FreeTubeApp/FreeTube,395,2020-08-13 08:02:11-01:00,8.0,5.062286105407256,22,neutral,0.0
FreeTube,jsf,2020-08-19 05:53:36+00:00,Added translation using Weblate (Chinese (Simplified)),https://github.com/FreeTubeApp/FreeTube,371,2020-08-19 03:53:36-02:00,0.0,5.062286105407256,54,neutral,0.0
FreeTube,Dragibus Noir,2020-08-20 23:36:02+00:00,"Translated using Weblate (French)

Currently translated at 14.1% (40 of 283 strings)

Translation: Free Tube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/fr/",https://github.com/FreeTubeApp/FreeTube,3,2020-08-20 21:36:02-02:00,0.0,5.062286105407256,123,neutral,0.0
FreeTube,Nikita Epifanov,2020-08-21 08:20:30+00:00,Added translation using Weblate (Russian),https://github.com/FreeTubeApp/FreeTube,376,2020-08-21 06:20:30-02:00,0.0,5.062286105407256,38,neutral,0.0
FreeTube,maboroshin,2020-08-21 11:36:10+00:00,"Translated using Weblate (Japanese)

Currently translated at 74.9% (212 of 283 strings)

Translation: Free Tube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ja/",https://github.com/FreeTubeApp/FreeTube,13,2020-08-21 09:36:10-02:00,0.0,5.062286105407256,41,neutral,0.0
FreeTube,Luca Hohmann,2020-08-21 21:36:08+00:00,"Translated using Weblate (German)

Currently translated at 100.0% (283 of 283 strings)

Translation: Free Tube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/de/",https://github.com/FreeTubeApp/FreeTube,13,2020-08-21 19:36:08-02:00,0.0,5.062286105407256,79,neutral,2.5316455696202533
FreeTube,Hosted Weblate,2020-08-22 17:53:49+00:00,Merge branch 'origin/master' into Weblate.,https://github.com/FreeTubeApp/FreeTube,5,2020-08-22 15:53:49-02:00,0.0,5.062286105407256,99,neutral,0.0
FreeTube,Allan Nordhøy,2020-08-22 21:11:48+00:00,Added translation using Weblate (Norwegian Bokmål),https://github.com/FreeTubeApp/FreeTube,387,2020-08-22 19:11:48-02:00,0.0,5.062286105407256,35,neutral,0.0
FreeTube,Jeff Huang,2020-08-23 03:45:12+00:00,"Translated using Weblate (Chinese (Traditional))

Currently translated at 100.0% (292 of 292 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/zh_Hant/",https://github.com/FreeTubeApp/FreeTube,11,2020-08-23 01:45:12-02:00,0.0,5.062286105407256,133,neutral,0.0
FreeTube,Grzegorz Wójcicki,2020-08-31 20:36:15+00:00,"Translated using Weblate (Polish)

Currently translated at 48.6% (142 of 292 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/pl/",https://github.com/FreeTubeApp/FreeTube,16,2020-08-31 18:36:15-02:00,0.0,5.062286105407256,155,neutral,0.0
FreeTube,Dennis ten Hoove,2020-09-14 07:36:12+00:00,"Translated using Weblate (Dutch)

Currently translated at 47.7% (167 of 350 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/nl/",https://github.com/FreeTubeApp/FreeTube,40,2020-09-14 05:36:12-02:00,0.0,5.062286105407256,44,neutral,0.0
FreeTube,Kyotaro Iijima,2020-09-14 10:36:11+00:00,"Translated using Weblate (Japanese)

Currently translated at 100.0% (350 of 350 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ja/",https://github.com/FreeTubeApp/FreeTube,2,2020-09-14 08:36:11-02:00,0.0,5.062286105407256,82,neutral,0.0
FreeTube,Milo Ivir,2020-09-22 01:39:55+00:00,"Translated using Weblate (Croatian)

Currently translated at 100.0% (370 of 370 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/hr/",https://github.com/FreeTubeApp/FreeTube,7,2020-09-21 23:39:55-02:00,0.0,5.062286105407256,144,neutral,0.0
FreeTube,Oğuz Ersen,2020-09-29 11:41:00+00:00,"Translated using Weblate (Turkish)

Currently translated at 56.1% (209 of 372 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/tr/",https://github.com/FreeTubeApp/FreeTube,0,2020-09-29 09:41:00-02:00,0.0,5.062286105407256,140,neutral,0.0
FreeTube,max,2020-09-29 18:41:01+00:00,"Translated using Weblate (Spanish)

Currently translated at 36.2% (135 of 372 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/es/",https://github.com/FreeTubeApp/FreeTube,13,2020-09-29 16:41:01-02:00,0.0,5.062286105407256,48,neutral,0.0
FreeTube,Priit Jõerüüt,2020-10-03 15:41:37+00:00,"Translated using Weblate (Estonian)

Currently translated at 22.7% (85 of 373 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/et/",https://github.com/FreeTubeApp/FreeTube,9,2020-10-03 13:41:37-02:00,0.0,5.062286105407256,76,neutral,0.0
FreeTube,Yaron Shahrabani,2020-10-03 15:41:41+00:00,"Translated using Weblate (Hebrew)

Currently translated at 31.6% (118 of 373 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/he/",https://github.com/FreeTubeApp/FreeTube,0,2020-10-03 13:41:41-02:00,0.0,5.062286105407256,102,neutral,0.0
FreeTube,ovari,2020-10-04 01:32:00+00:00,Added translation using Weblate (Hungarian),https://github.com/FreeTubeApp/FreeTube,471,2020-10-03 23:32:00-02:00,0.0,5.062286105407256,78,neutral,0.0
FreeTube,Rusi Dimitrov,2020-10-05 22:26:41+00:00,"Translated using Weblate (Bulgarian)

Currently translated at 100.0% (382 of 382 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/bg/",https://github.com/FreeTubeApp/FreeTube,12,2020-10-05 20:26:41-02:00,0.0,5.062286105407256,79,neutral,0.0
FreeTube,zmni,2020-10-09 17:27:02+00:00,"Translated using Weblate (Indonesian)

Currently translated at 98.7% (395 of 400 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/id/",https://github.com/FreeTubeApp/FreeTube,35,2020-10-09 15:27:02-02:00,0.0,5.062286105407256,26,neutral,0.0
FreeTube,alium,2020-10-27 22:44:49+00:00,Added translation using Weblate (Czech),https://github.com/FreeTubeApp/FreeTube,522,2020-10-27 21:44:49-01:00,0.0,5.062286105407256,30,neutral,0.0
FreeTube,J. Lavoie,2020-11-28 16:29:19+00:00,"Translated using Weblate (German)

Currently translated at 100.0% (417 of 417 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/de/",https://github.com/FreeTubeApp/FreeTube,-1,2020-11-28 15:29:19-01:00,0.0,5.062286105407256,329,neutral,0.0
FreeTube,dependabot[bot],2020-12-10 18:57:18+00:00,"Bump ini from 1.3.5 to 1.3.7 (#860)

Bumps [ini](https://github.com/isaacs/ini) from 1.3.5 to 1.3.7.
- [Release notes](https://github.com/isaacs/ini/releases)
- [Commits](https://github.com/isaacs/ini/compare/v1.3.5...v1.3.7)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",https://github.com/FreeTubeApp/FreeTube,0,2020-12-10 23:57:18+05:00,0.0,5.062286105407256,834,neutral,0.0
FreeTube,The Cats,2020-12-30 16:29:33+00:00,"Translated using Weblate (Portuguese (Brazil))

Currently translated at 77.4% (323 of 417 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/pt_BR/",https://github.com/FreeTubeApp/FreeTube,5,2020-12-30 15:29:33-01:00,0.0,5.062286105407256,54,neutral,0.0
FreeTube,Ihor Hordiichuk,2021-02-20 03:50:28+00:00,"Translated using Weblate (Ukrainian)

Currently translated at 36.9% (164 of 444 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/uk/",https://github.com/FreeTubeApp/FreeTube,3,2021-02-20 02:50:28-01:00,0.0,5.062286105407256,99,neutral,0.0
FreeTube,Sandyran,2021-02-28 13:50:33+00:00,"Translated using Weblate (Norwegian Bokmål)

Currently translated at 63.0% (280 of 444 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/nb_NO/",https://github.com/FreeTubeApp/FreeTube,73,2021-02-28 12:50:33-01:00,0.0,5.062286105407256,34,neutral,0.0
FreeTube,Svallinn,2021-03-06 18:20:33+00:00,"Include publishedText for recommendations (local) (#1075)

Fixes #1074",https://github.com/FreeTubeApp/FreeTube,1,2021-03-06 23:20:33+05:00,143.0,5.062286105407256,106,neutral,14.150943396226417
FreeTube,Sveinn í Felli,2021-03-28 21:47:32+00:00,Added translation using Weblate (Icelandic),https://github.com/FreeTubeApp/FreeTube,535,2021-03-28 19:47:32-02:00,0.0,5.062286105407256,95,neutral,0.0
FreeTube,efb4f5ff-1298-471a-8973-3d47447115dc,2021-04-08 22:26:58+00:00,"Translated using Weblate (Dutch)

Currently translated at 100.0% (450 of 450 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/nl/",https://github.com/FreeTubeApp/FreeTube,2,2021-04-08 20:26:58-02:00,0.0,5.062286105407256,96,neutral,8.333333333333332
FreeTube,Rex_sa,2021-04-11 04:27:00+00:00,"Translated using Weblate (Arabic)

Currently translated at 99.7% (450 of 451 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ar/",https://github.com/FreeTubeApp/FreeTube,4,2021-04-11 02:27:00-02:00,0.0,5.062286105407256,116,neutral,0.0
FreeTube,PikachuEXE,2021-04-15 18:28:35+00:00,"Add ""open new window"" button (#1153)",https://github.com/FreeTubeApp/FreeTube,37,2021-04-15 16:28:35-02:00,39.0,5.062286105407256,189,neutral,13.227513227513226
FreeTube,ChunkyProgrammer,2021-05-23 15:42:04+00:00,Settings/Fix: Filter out non-YouTube links in NewPipe imports (#1319),https://github.com/FreeTubeApp/FreeTube,2,2021-05-23 15:42:04+00:00,127.0,5.062286105407256,154,neutral,7.792207792207792
FreeTube,Eric,2021-06-27 02:34:09+00:00,"Translated using Weblate (Chinese (Simplified))

Currently translated at 89.5% (438 of 489 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/zh_Hans/",https://github.com/FreeTubeApp/FreeTube,1,2021-06-27 00:34:09-02:00,0.0,5.062286105407256,77,neutral,0.0
FreeTube,Gediminas Murauskas,2021-07-05 13:33:28+00:00,"Translated using Weblate (Lithuanian)

Currently translated at 100.0% (496 of 496 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/lt/",https://github.com/FreeTubeApp/FreeTube,11,2021-07-05 11:33:28-02:00,0.0,5.062286105407256,24,neutral,0.0
FreeTube,PrestonN,2021-07-18 00:24:26+00:00,Fix issue with videos not loading when running in dev mode,https://github.com/FreeTubeApp/FreeTube,15,2021-07-18 04:24:26+04:00,162.0,5.062286105407256,57,negative,14.035087719298245
FreeTube,Jason,2021-08-05 20:17:01+00:00,"Add customized fast-forward / rewind intervals (#1390)

* Setting to customize fast-forward/rewind times

* Move variable placement to keep alphabetical order

Moves defaultSkipInterval to be one line below defaultQuality because Q comes before S in the alphabet. This keeps the variable declarations alphabetical.",https://github.com/FreeTubeApp/FreeTube,20,2021-08-05 18:17:01-02:00,69.75,5.062286105407256,89,neutral,10.112359550561797
FreeTube,mapi68,2021-09-10 17:02:12+00:00,"Translated using Weblate (Italian)

Currently translated at 100.0% (506 of 506 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/it/",https://github.com/FreeTubeApp/FreeTube,0,2021-09-10 15:02:12-02:00,0.0,5.062286105407256,40,neutral,0.0
FreeTube,SC,2021-09-29 18:35:39+00:00,"Translated using Weblate (Portuguese)

Currently translated at 98.8% (515 of 521 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/pt/",https://github.com/FreeTubeApp/FreeTube,1,2021-09-29 16:35:39-02:00,0.0,5.062286105407256,35,neutral,0.0
FreeTube,absidue,2021-11-30 22:08:33+00:00,"Select current playback rate in playback rate selector (#1902)

* Select current playback rate in playback rate selector

* More concise implementation

Co-authored-by: PikachuEXE <pikachuexe@gmail.com>

* Scroll to the selected element instead of focusing it

Co-authored-by: PikachuEXE <pikachuexe@gmail.com>",https://github.com/FreeTubeApp/FreeTube,30,2021-11-30 22:08:33+00:00,280.0,5.062286105407256,581,neutral,18.244406196213426
FreeTube,Fjuro,2022-07-10 08:20:57+00:00,"Translated using Weblate (Czech)

Currently translated at 100.0% (602 of 602 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/cs/",https://github.com/FreeTubeApp/FreeTube,54,2022-07-10 06:20:57-02:00,0.0,5.062286105407256,126,neutral,0.0
FreeTube,Massimo Pissarello,2022-07-20 06:14:58+00:00,"Translated using Weblate (Italian)

Currently translated at 100.0% (617 of 617 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/it/",https://github.com/FreeTubeApp/FreeTube,15,2022-07-20 04:14:58-02:00,0.0,5.062286105407256,129,neutral,0.0
FreeTube,Темак,2022-07-23 00:24:21+00:00,"Translated using Weblate (Russian)

Currently translated at 97.4% (601 of 617 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ru/",https://github.com/FreeTubeApp/FreeTube,5,2022-07-22 22:24:21-02:00,0.0,5.062286105407256,25,neutral,0.0
FreeTube,gallegonovato,2022-09-04 17:16:27+00:00,"Translated using Weblate (Spanish)

Currently translated at 94.3% (583 of 618 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/es/",https://github.com/FreeTubeApp/FreeTube,3,2022-09-04 15:16:27-02:00,0.0,5.062286105407256,120,neutral,0.0
FreeTube,Emma,2022-09-09 17:39:56+00:00,"Localization inconsistency fix for Local API (#2535)

* Applying a workaround for localization issue

This changes where the title comes from on the response object from ytdl.
This is related to FreeTubeApp#2530.

* Applying the same workaround on the description

* Added a fallback to videoDetails

* Adding a console error to the title try block

Co-authored-by: absidue <48293849+absidue@users.noreply.github.com>

* Simplifying a loop to Array.join

Co-authored-by: absidue <48293849+absidue@users.noreply.github.com>

* Adding a console error to the description try block

Co-authored-by: absidue <48293849+absidue@users.noreply.github.com>

* Add a map for the description lines

Co-authored-by: absidue <48293849+absidue@users.noreply.github.com>

* Added a question mark operator for descriptions

This should prevent errors from erroneously being thrown on videos
which have a blank description. If the description is undefined or does
not contain a 'runs' field, the resulting descriptionLines should be
and empty array. Then, videoDescription will be an empty string.

* Each line already contains a `\n`

Co-authored-by: absidue <48293849+absidue@users.noreply.github.com>",https://github.com/FreeTubeApp/FreeTube,14,2022-09-09 21:39:56+04:00,143.0,5.062286105407256,60,neutral,10.0
FreeTube,Sergio Marques,2022-11-19 00:47:24+00:00,"Translated using Weblate (Portuguese)

Currently translated at 99.8% (636 of 637 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/pt/",https://github.com/FreeTubeApp/FreeTube,0,2022-11-18 23:47:24-01:00,0.0,5.062286105407256,33,neutral,0.0
FreeTube,Артём Котлубай,2022-11-25 18:47:21+00:00,"Translated using Weblate (Russian)

Currently translated at 100.0% (638 of 638 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ru/",https://github.com/FreeTubeApp/FreeTube,1,2022-11-25 17:47:21-01:00,0.0,5.062286105407256,33,neutral,0.0
FreeTube,Ettore Atalan,2022-12-24 20:50:43+00:00,"Translated using Weblate (German)

Currently translated at 99.3% (653 of 657 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/de/",https://github.com/FreeTubeApp/FreeTube,2,2022-12-24 19:50:43-01:00,0.0,5.062286105407256,31,neutral,0.0
FreeTube,Retrial,2023-01-02 10:49:07+00:00,"Translated using Weblate (Greek)

Currently translated at 100.0% (658 of 658 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/el/",https://github.com/FreeTubeApp/FreeTube,132,2023-01-02 09:49:07-01:00,0.0,5.062286105407256,24,neutral,0.0
FreeTube,Ophiushi,2023-06-02 17:51:46+00:00,"Translated using Weblate (French)

Currently translated at 100.0% (687 of 687 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/fr/",https://github.com/FreeTubeApp/FreeTube,5,2023-06-02 15:51:46-02:00,0.0,5.062286105407256,24,neutral,0.0
FreeTube,Philip Goto,2023-09-04 10:55:16+00:00,"Translated using Weblate (Dutch)

Currently translated at 94.5% (675 of 714 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/nl/",https://github.com/FreeTubeApp/FreeTube,53,2023-09-04 08:55:16-02:00,0.0,5.062286105407256,27,neutral,0.0
FreeTube,NEXI,2023-10-04 04:10:46+00:00,"Translated using Weblate (Serbian)

Currently translated at 100.0% (722 of 722 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/sr/",https://github.com/FreeTubeApp/FreeTube,532,2023-10-04 02:10:46-02:00,0.0,5.062286105407256,55,neutral,0.0
FreeTube,summoner001,2023-12-06 13:05:30+00:00,"Translated using Weblate (Hungarian)

Currently translated at 100.0% (738 of 738 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/hu/",https://github.com/FreeTubeApp/FreeTube,2,2023-12-06 12:05:30-01:00,0.0,5.062286105407256,65,neutral,0.0
FreeTube,大王叫我来巡山,2024-01-14 12:30:29+00:00,"Translated using Weblate (Chinese (Simplified))

Currently translated at 100.0% (796 of 796 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/zh_Hans/",https://github.com/FreeTubeApp/FreeTube,2,2024-01-14 11:30:29-01:00,0.0,5.062286105407256,54,neutral,0.0
FreeTube,Jose Delvani,2024-03-10 22:01:47+00:00,"Translated using Weblate (Portuguese (Brazil))

Currently translated at 100.0% (818 of 818 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/pt_BR/",https://github.com/FreeTubeApp/FreeTube,1,2024-03-10 21:01:47-01:00,0.0,5.062286105407256,37,neutral,0.0
FreeTube,Markus Gaugg,2024-05-27 11:09:17+00:00,"Translated using Weblate (German)

Currently translated at 100.0% (858 of 858 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/de/",https://github.com/FreeTubeApp/FreeTube,19,2024-05-27 09:09:17-02:00,0.0,5.062286105407256,43,neutral,0.0
FreeTube,Riki Shinozaki,2024-08-08 13:09:26+00:00,"Translated using Weblate (Japanese)

Currently translated at 90.3% (784 of 868 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/ja/",https://github.com/FreeTubeApp/FreeTube,23,2024-08-08 13:09:26+00:00,0.0,5.062286105407256,50,neutral,0.0
FreeTube,Gideon Wentink,2024-09-06 10:57:15+00:00,Added translation using Weblate (Afrikaans),https://github.com/FreeTubeApp/FreeTube,1037,2024-09-06 08:57:15-02:00,0.0,5.062286105407256,45,neutral,0.0
FreeTube,Aliaksandr Truš,2024-09-08 09:09:18+00:00,"Translated using Weblate (Belarusian)

Currently translated at 2.6% (23 of 873 strings)

Translation: FreeTube/Translations
Translate-URL: https://hosted.weblate.org/projects/free-tube/translations/be/",https://github.com/FreeTubeApp/FreeTube,3,2024-09-08 07:09:18-02:00,0.0,5.062286105407256,24,neutral,0.0
FreeTube,Florent,2024-10-21 12:11:20+00:00,Added translation using Weblate (Breton),https://github.com/FreeTubeApp/FreeTube,1054,2024-10-21 10:11:20-02:00,0.0,5.062286105407256,50,neutral,0.0
openmct,Victor Woeltjen,2014-10-28 00:45:54+00:00,"[Structure] Initialize repository

Initialize repository with gitignore file. This
will serve as the basis for the open source
master branch (and thus all other branches)
during the Angular transition. WTD-519.",https://github.com/nasa/openmct,18,2014-10-28 07:45:54+07:00,0.0,10.30800821355236,2636,neutral,4.286798179059181
openmct,bwyu,2014-12-05 08:44:22+00:00,"Merge remote-tracking branch 'origin/wtd575' into open-master

Conflicts:
	bundles.json",https://github.com/nasa/openmct,952,2014-12-05 16:44:22+08:00,0.0,10.30800821355236,51,neutral,0.0
openmct,Charles Hacskaylo,2015-01-02 22:11:29+00:00,"[Bug] CSS and markup mods

CSS markup and mods to fix issues related to bug WTD-618;
fix is complete and verified in Chrome",https://github.com/nasa/openmct,42,2015-01-03 06:11:29+08:00,0.0,10.30800821355236,765,neutral,4.444444444444445
openmct,larkin,2015-06-08 18:11:50+00:00,Merge branch 'open1200' into open-1201,https://github.com/nasa/openmct,110,2015-06-09 01:11:50+07:00,0.0,10.30800821355236,35,neutral,2.857142857142857
openmct,Pete Richards,2015-06-08 18:27:42+00:00,"Merge pull request #3 from nasa/open-1201

[Integration] Window Titling",https://github.com/nasa/openmct,152,2015-06-09 01:27:42+07:00,0.0,10.30800821355236,457,neutral,6.783369803063458
openmct,Shivam Dave,2015-06-18 17:54:51+00:00,"[Gestures] Browse/Edit Composition

Disallows drag and drop during browse mode,
unless dragging and dropping into a folder
view. Allows drag and drop into a layout view
only in edit mode also. Can be unit tested now.
WTD-11.",https://github.com/nasa/openmct,26,2015-06-19 00:54:51+07:00,18.0,10.30800821355236,196,neutral,2.0408163265306123
openmct,Sarah Hale,2015-06-18 21:26:54+00:00,"[Browse composition] Added and modified tests

Added additional tests to account for the different cases of
edit mode and folder vs non folder. Issue 11.",https://github.com/nasa/openmct,63,2015-06-19 04:26:54+07:00,16.0,10.30800821355236,73,neutral,4.10958904109589
openmct,Dave,2015-07-01 20:30:08+00:00,Merge remote-tracking branch 'upstream/master',https://github.com/nasa/openmct,1,2015-07-02 03:30:08+07:00,0.0,10.30800821355236,41,neutral,2.4390243902439024
openmct,shale,2015-07-08 22:32:20+00:00,"[Search] Search framework

Created a basic framework for a search
view. It consists of a search bar and
a results list.",https://github.com/nasa/openmct,158,2015-07-09 05:32:20+07:00,5.0,10.30800821355236,139,neutral,12.23021582733813
openmct,slhale,2015-07-28 16:50:50+00:00,"[Search] Fix to pass test

Changing TreeNodeController's isSelected function
back to original, so that it doesn't break tests.",https://github.com/nasa/openmct,2,2015-07-28 23:50:50+07:00,25.0,10.30800821355236,154,neutral,4.545454545454546
